gene,Locus,Locus name,Symbol,Gene activity,Description,Chromosome,Arm,Available
Solyc06g066030,None,None,None,None,None,None,None,#
Solyc06g066040,None,None,None,None,None,None,None,#
Solyc06g066050,None,None,None,None,None,None,None,#
Solyc06g066060,None,None,None,None,None,None,None,#
Solyc06g066065,None,None,None,None,None,None,None,#
Solyc06g066070,None,None,None,None,None,None,None,#
Solyc06g066080,None,None,None,None,None,None,None,#
Solyc06g066090,None,None,None,None,None,None,None,#
Solyc06g066100,None,None,None,None,None,None,None,#
Solyc06g066110,None,None,None,None,None,None,None,#
Solyc06g066120,None,None,None,None,None,None,None,#
Solyc06g066130,None,None,None,None,None,None,None,#
Solyc06g066140,None,None,None,None,None,None,None,#
Solyc06g066160,None,None,None,None,None,None,None,#
Solyc06g066180,None,None,None,None,None,None,None,#
Solyc06g066190,None,None,None,None,None,None,None,#
Solyc06g066200,None,None,None,None,None,None,None,#
Solyc06g066210,None,None,None,None,None,None,None,#
Solyc06g066220,None,None,None,None,None,None,None,#
Solyc06g066230,None,None,None,None,None,None,None,#
Solyc06g066240,None,None,None,None,None,None,None,#
Solyc06g066245,None,None,None,None,None,None,None,#
Solyc06g084820,None,None,None,None,None,None,None,#
Solyc06g084825,None,None,None,None,None,None,None,#
Solyc06g066270,None,None,None,None,None,None,None,#
Solyc06g066290,None,None,None,None,None,None,None,#
Solyc06g066300,None,None,None,None,None,None,None,#
Solyc06g066310,None,None,None,None,None,None,None,#
Solyc06g066320,None,None,None,None,None,None,None,#
Solyc06g066330,None,None,None,None,None,None,None,#
Solyc06g066340,None,None,None,None,None,None,None,#
Solyc06g066345,None,None,None,None,None,None,None,#
Solyc06g066360,None,None,None,None,None,None,None,#
Solyc06g066370,None,None,None,None,None,None,None,#
Solyc06g066380,None,None,None,None,None,None,None,#
Solyc06g066390,None,None,None,None,None,None,None,#
Solyc06g066400,None,None,None,None,None,None,None,#
Solyc06g066410,None,None,None,None,None,None,None,#
Solyc06g066420,None,None,None,None,None,None,None,#
Solyc06g066430,None,None,None,None,None,None,None,#
Solyc06g066440,None,None,None,None,None,None,None,#
Solyc06g066460,None,None,None,None,None,None,None,#
Solyc06g066470,None,None,None,None,None,None,None,#
Solyc06g066475,None,None,None,None,None,None,None,#
Solyc06g066480,None,None,None,None,None,None,None,#
Solyc06g066490,None,None,None,None,None,None,None,#
Solyc06g066500,None,None,None,None,None,None,None,#
Solyc06g066510,None,None,None,None,None,None,None,#
Solyc06g066520,None,None,None,None,None,None,None,#
Solyc06g066530,None,None,None,None,None,None,None,#
Solyc06g066540,None,None,None,None,None,None,None,#
Solyc06g066550,None,None,None,None,None,None,None,#
Solyc06g066560,None,None,None,None,None,None,None,#
Solyc06g066570,None,None,None,None,None,None,None,#
Solyc06g066580,None,None,None,None,None,None,None,#
Solyc06g066590,None,None,None,None,None,None,None,#
Solyc06g066600,None,None,None,None,None,None,None,#
Solyc06g066610,None,None,None,None,None,None,None,#
Solyc06g066620,None,None,None,None,None,None,None,#
Solyc06g066630,None,None,None,None,None,None,None,#
Solyc06g066640,None,None,None,None,None,None,None,#
Solyc06g066650,None,None,None,None,None,None,None,#
Solyc06g066660,None,None,None,None,None,None,None,#
Solyc06g066670,None,None,None,None,None,None,None,#
Solyc06g066680,None,None,None,None,None,None,None,#
Solyc06g066690,None,None,None,None,None,None,None,#
Solyc06g066700,None,None,None,None,None,None,None,#
Solyc06g066710,None,None,None,None,None,None,None,#
Solyc06g066730,None,None,None,None,None,None,None,#
Solyc06g066740,None,None,None,None,None,None,None,#
Solyc06g066750,None,None,None,None,None,None,None,#
Solyc06g066760,None,None,None,None,None,None,None,#
Solyc06g066770,None,None,None,None,None,None,None,#
Solyc06g066780,None,None,None,None,None,None,None,#
Solyc06g066790,None,None,None,None,None,None,None,#
Solyc06g066800,None,None,None,None,None,None,None,#
Solyc06g066810,None,None,None,None,None,None,None,#
Solyc06g066820,None,None,None,None,None,None,None,#
Solyc06g066830,None,None,None,None,None,None,None,#
Solyc06g066840,None,None,None,None,None,None,None,#
Solyc06g066850,None,None,None,None,None,None,None,#
Solyc06g066853,None,None,None,None,None,None,None,#
Solyc06g066857,None,None,None,None,None,None,None,#
Solyc06g066860,None,None,None,None,None,None,None,#
Solyc06g067860,None,None,None,None,None,None,None,#
Solyc06g067870,None,None,None,None,None,None,None,#
Solyc06g067880,None,None,None,None,None,None,None,#
Solyc06g067890,None,None,None,None,None,None,None,#
Solyc06g067900,None,None,None,None,None,None,None,#
Solyc06g067910,None,None,None,None,None,None,None,#
Solyc06g067920,None,None,None,None,None,None,None,#
Solyc06g067930,None,None,None,None,None,None,None,#
Solyc06g067940,None,None,None,None,None,None,None,#
Solyc06g067950,None,None,None,None,None,None,None,#
Solyc06g067960,None,None,None,None,None,None,None,#
Solyc06g067970,None,None,None,None,None,None,None,#
Solyc06g067980,None,None,None,None,None,None,None,#
Solyc06g067990,None,None,None,None,None,None,None,#
Solyc06g068000,None,None,None,None,None,None,None,#
Solyc06g068010,None,None,None,None,None,None,None,#
Solyc06g068020,None,None,None,None,None,None,None,#
Solyc06g068030,None,None,None,None,None,None,None,#
Solyc06g068040,None,None,None,None,None,None,None,#
Solyc06g068050,None,None,None,None,None,None,None,#
Solyc06g068055,None,None,None,None,None,None,None,#
Solyc06g068070,None,None,None,None,None,None,None,#
Solyc06g068080,None,None,None,None,None,None,None,#
Solyc06g068090,None,None,None,None,None,None,None,#
Solyc06g068100,None,None,None,None,None,None,None,#
Solyc06g068110,None,None,None,None,None,None,None,#
Solyc06g068120,None,None,None,None,None,None,None,#
Solyc06g068130,None,None,None,None,None,None,None,#
Solyc06g068140,None,None,None,None,None,None,None,#
Solyc06g068150,None,None,None,None,None,None,None,#
Solyc06g068160,None,None,None,None,None,None,None,#
Solyc06g068165,None,None,None,None,None,None,None,#
Solyc06g068170,None,None,None,None,None,None,None,#
Solyc06g068180,None,None,None,None,None,None,None,#
Solyc06g068190,None,None,None,None,None,None,None,#
Solyc06g068200,None,None,None,None,None,None,None,#
Solyc06g068210,None,None,None,None,None,None,None,#
Solyc06g150129,None,None,None,None,None,None,None,#
Solyc06g068220,None,None,None,None,None,None,None,#
Solyc06g068230,None,None,None,None,None,None,None,#
Solyc06g068240,None,None,None,None,None,None,None,#
Solyc06g068250,None,None,None,None,None,None,None,#
Solyc06g068260,None,None,None,None,None,None,None,#
Solyc06g068270,None,None,None,None,None,None,None,#
Solyc06g068280,None,None,None,None,None,None,None,#
Solyc06g068290,None,None,None,None,None,None,None,#
Solyc06g068295,None,None,None,None,None,None,None,#
Solyc06g068310,None,None,None,None,None,None,None,#
Solyc06g068320,None,None,None,None,None,None,None,#
Solyc06g068330,None,None,None,None,None,None,None,#
Solyc06g068340,None,None,None,None,None,None,None,#
Solyc06g068350,None,None,None,None,None,None,None,#
Solyc06g068360,None,None,None,None,None,None,None,#
Solyc06g068370,None,None,None,None,None,None,None,#
Solyc06g068380,None,None,None,None,None,None,None,#
Solyc06g068390,None,None,None,None,None,None,None,#
Solyc06g068400,None,None,None,None,None,None,None,#
Solyc06g068410,None,None,None,None,None,None,None,#
Solyc06g068420,None,None,None,None,None,None,None,#
Solyc06g068430,None,None,None,None,None,None,None,#
Solyc06g068440,None,None,None,None,None,None,None,#
Solyc06g068450,None,None,None,None,None,None,None,#
Solyc06g068460,None,None,None,None,None,None,None,#
Solyc06g068470,None,None,None,None,None,None,None,#
Solyc06g068480,None,None,None,None,None,None,None,#
Solyc06g068490,None,None,None,None,None,None,None,#
Solyc06g068500,None,None,None,None,None,None,None,#
Solyc06g068510,None,None,None,None,None,None,None,#
Solyc06g068520,None,None,None,None,None,None,None,#
Solyc06g068530,None,None,None,None,None,None,None,#
Solyc06g068540,None,None,None,None,None,None,None,#
Solyc06g068550,None,None,None,None,None,None,None,#
Solyc06g068560,None,None,None,None,None,None,None,#
Solyc06g068570,None,None,None,None,None,None,None,#
Solyc06g068580,None,None,None,None,None,None,None,#
Solyc06g068590,None,None,None,None,None,None,None,#
Solyc06g068600,None,None,None,None,None,None,None,#
Solyc06g068605,None,None,None,None,None,None,None,#
Solyc06g068610,None,None,None,None,None,None,None,#
Solyc06g068620,None,None,None,None,None,None,None,#
Solyc06g068630,None,None,None,None,None,None,None,#
Solyc06g068640,None,None,None,None,None,None,None,#
Solyc06g068650,None,None,None,None,None,None,None,#
Solyc06g068660,None,None,None,None,None,None,None,#
Solyc06g068670,None,None,None,None,None,None,None,#
Solyc06g068680,None,None,None,None,None,None,None,#
Solyc06g068690,None,None,None,None,None,None,None,#
Solyc06g068700,None,None,None,None,None,None,None,#
Solyc06g068710,None,None,None,None,None,None,None,#
Solyc06g068720,None,None,None,None,None,None,None,#
Solyc06g068730,None,None,None,None,None,None,None,#
Solyc06g068740,None,None,None,None,None,None,None,#
Solyc06g068750,None,None,None,None,None,None,None,#
Solyc06g068760,None,None,None,None,None,None,None,#
Solyc06g068770,None,None,None,None,None,None,None,#
Solyc06g068780,None,None,None,None,None,None,None,#
Solyc06g068790,None,None,None,None,None,None,None,#
Solyc06g068800,None,None,None,None,None,None,None,#
Solyc06g068810,None,None,None,None,None,None,None,#
Solyc06g068815,None,None,None,None,None,None,None,#
Solyc06g068820,None,None,None,None,None,None,None,#
Solyc06g068830,None,None,None,None,None,None,None,#
Solyc06g068840,None,None,None,None,None,None,None,#
Solyc06g068850,None,None,None,None,None,None,None,#
Solyc06g068853,None,None,None,None,None,None,None,#
Solyc06g068857,None,None,None,None,None,None,None,#
Solyc06g068860,None,None,None,None,None,None,None,#
Solyc06g068870,None,None,None,None,None,None,None,#
Solyc06g068880,None,None,None,None,None,None,None,#
Solyc06g068890,None,None,None,None,None,None,None,#
Solyc06g068900,None,None,None,None,None,None,None,#
Solyc06g068910,None,None,None,None,None,None,None,#
Solyc06g068920,None,None,None,None,None,None,None,#
Solyc06g068930,None,None,None,None,None,None,None,#
Solyc06g068940,None,None,None,None,None,None,None,#
Solyc06g068950,None,None,None,None,None,None,None,#
Solyc06g068960,None,None,None,None,None,None,None,#
Solyc06g068970,None,None,None,None,None,None,None,#
Solyc06g068980,None,None,None,None,None,None,None,#
Solyc06g068990,None,None,None,None,None,None,None,#
Solyc06g069000,None,None,None,None,None,None,None,#
Solyc06g069010,None,None,None,None,None,None,None,#
Solyc06g069020,None,None,None,None,None,None,None,#
Solyc06g069030,None,None,None,None,None,None,None,#
Solyc06g069040,None,None,None,None,None,None,None,#
Solyc06g069060,None,None,None,None,None,None,None,#
Solyc06g069070,None,None,None,None,None,None,None,#
Solyc06g069080,None,None,None,None,None,None,None,#
Solyc06g069090,None,None,None,None,None,None,None,#
Solyc06g069100,None,None,None,None,None,None,None,#
Solyc06g069110,None,None,None,None,None,None,None,#
Solyc06g069120,None,None,None,None,None,None,None,#
Solyc06g069130,None,None,None,None,None,None,None,#
Solyc06g069135,None,None,None,None,None,None,None,#
Solyc06g069150,None,None,None,None,None,None,None,#
Solyc06g069155,None,None,None,None,None,None,None,#
Solyc06g069170,None,None,None,None,None,None,None,#
Solyc06g069180,None,None,None,None,None,None,None,#
Solyc06g069190,None,None,None,None,None,None,None,#
Solyc06g069210,None,None,None,None,None,None,None,#
Solyc06g069220,None,None,None,None,None,None,None,#
Solyc06g069230,None,None,None,None,None,None,None,#
Solyc06g069240,None,None,None,None,None,None,None,#
Solyc06g069245,None,None,None,None,None,None,None,#
Solyc06g069250,None,None,None,None,None,None,None,#
Solyc06g069260,None,None,None,None,None,None,None,#
Solyc06g069270,None,None,None,None,None,None,None,#
Solyc06g069280,None,None,None,None,None,None,None,#
Solyc06g069290,None,None,None,None,None,None,None,#
Solyc06g069300,None,None,None,None,None,None,None,#
Solyc06g069310,None,None,None,None,None,None,None,#
Solyc06g069320,None,None,None,None,None,None,None,#
Solyc06g069330,None,None,None,None,None,None,None,#
Solyc06g069340,None,None,None,None,None,None,None,#
Solyc06g069350,None,None,None,None,None,None,None,#
Solyc06g069360,None,None,None,None,None,None,None,#
Solyc06g069370,None,None,None,None,None,None,None,#
Solyc06g069380,None,None,None,None,None,None,None,#
Solyc06g150130,None,None,None,None,None,None,None,#
Solyc06g069390,None,None,None,None,None,None,None,#
Solyc06g069400,None,None,None,None,None,None,None,#
Solyc06g069410,None,None,None,None,None,None,None,#
Solyc06g069420,None,None,None,None,None,None,None,#
Solyc06g069430,None,None,None,None,None,None,None,#
Solyc06g069440,None,None,None,None,None,None,None,#
Solyc06g069450,None,None,None,None,None,None,None,#
Solyc06g069460,None,None,None,None,None,None,None,#
Solyc06g069470,None,None,None,None,None,None,None,#
Solyc06g069480,None,None,None,None,None,None,None,#
Solyc06g069490,None,None,None,None,None,None,None,#
Solyc06g069500,None,None,None,None,None,None,None,#
Solyc06g069510,None,None,None,None,None,None,None,#
Solyc06g069520,None,None,None,None,None,None,None,#
Solyc06g069530,None,None,None,None,None,None,None,#
Solyc06g069540,None,None,None,None,None,None,None,#
Solyc06g069550,None,None,None,None,None,None,None,#
Solyc06g069560,None,None,None,None,None,None,None,#
Solyc06g069565,None,None,None,None,None,None,None,#
Solyc06g069570,None,None,None,None,None,None,None,#
Solyc06g069580,None,None,None,None,None,None,None,#
Solyc06g069590,None,None,None,None,None,None,None,#
Solyc06g069600,None,None,None,None,None,None,None,#
Solyc06g069610,None,None,None,None,None,None,None,#
Solyc06g069620,None,None,None,None,None,None,None,#
Solyc06g069630,None,None,None,None,None,None,None,#
Solyc06g069640,None,None,None,None,None,None,None,#
Solyc06g069650,None,None,None,None,None,None,None,#
Solyc06g069660,None,None,None,None,None,None,None,#
Solyc06g069670,None,None,None,None,None,None,None,#
Solyc06g069680,None,None,None,None,None,None,None,#
Solyc06g069690,None,None,None,None,None,None,None,#
Solyc06g069700,None,None,None,None,None,None,None,#
Solyc06g069710,None,None,None,None,None,None,None,#
Solyc06g069720,None,None,None,None,None,None,None,#
Solyc06g069730,None,None,None,None,None,None,None,#
Solyc06g069740,None,None,None,None,None,None,None,#
Solyc06g069760,None,None,None,None,None,None,None,#
Solyc06g069770,None,None,None,None,None,None,None,#
Solyc06g069780,None,None,None,None,None,None,None,#
Solyc06g069790,None,None,None,None,None,None,None,#
Solyc06g069800,None,None,None,None,None,None,None,#
Solyc06g069810,None,None,None,None,None,None,None,#
Solyc06g069820,None,None,None,None,None,None,None,#
Solyc06g069850,None,None,None,None,None,None,None,#
Solyc06g069860,None,None,None,None,None,None,None,#
Solyc06g069870,None,None,None,None,None,None,None,#
Solyc06g069880,None,None,None,None,None,None,None,#
Solyc06g069890,None,None,None,None,None,None,None,#
Solyc06g069900,None,None,None,None,None,None,None,#
Solyc06g070900,None,None,None,None,None,None,None,#
Solyc06g070910,None,None,None,None,None,None,None,#
Solyc06g070920,None,None,None,None,None,None,None,#
Solyc06g070930,None,None,None,None,None,None,None,#
Solyc06g070940,None,None,None,None,None,None,None,#
Solyc06g070950,None,None,None,None,None,None,None,#
Solyc06g070960,None,None,None,None,None,None,None,#
Solyc06g070970,None,None,None,None,None,None,None,#
Solyc06g070980,None,None,None,None,None,None,None,#
Solyc06g070990,None,None,None,None,None,None,None,#
Solyc06g071000,None,None,None,None,None,None,None,#
Solyc06g071010,None,None,None,None,None,None,None,#
Solyc06g071020,None,None,None,None,None,None,None,#
Solyc06g071030,None,None,None,None,None,None,None,#
Solyc06g071040,None,None,None,None,None,None,None,#
Solyc06g071050,None,None,None,None,None,None,None,#
Solyc06g071060,None,None,None,None,None,None,None,#
Solyc06g071070,None,None,None,None,None,None,None,#
Solyc06g071090,None,None,None,None,None,None,None,#
Solyc06g071100,None,None,None,None,None,None,None,#
Solyc06g071110,None,None,None,None,None,None,None,#
Solyc06g071120,None,None,None,None,None,None,None,#
Solyc06g071130,None,None,None,None,None,None,None,#
Solyc06g071140,None,None,None,None,None,None,None,#
Solyc06g071150,None,None,None,None,None,None,None,#
Solyc06g071160,None,None,None,None,None,None,None,#
Solyc06g071170,None,None,None,None,None,None,None,#
Solyc06g071180,None,None,None,None,None,None,None,#
Solyc06g071190,None,None,None,None,None,None,None,#
Solyc06g071200,None,None,None,None,None,None,None,#
Solyc06g071210,None,None,None,None,None,None,None,#
Solyc06g071220,None,None,None,None,None,None,None,#
Solyc06g071230,None,None,None,None,None,None,None,#
Solyc06g071240,None,None,None,None,None,None,None,#
Solyc06g071250,None,None,None,None,None,None,None,#
Solyc06g071260,None,None,None,None,None,None,None,#
Solyc06g071270,None,None,None,None,None,None,None,#
Solyc06g071280,None,None,None,None,None,None,None,#
Solyc06g071290,None,None,None,None,None,None,None,#
Solyc06g071300,None,None,None,None,None,None,None,#
Solyc06g071310,None,None,None,None,None,None,None,#
Solyc06g071320,None,None,None,None,None,None,None,#
Solyc06g071330,None,None,None,None,None,None,None,#
Solyc06g071335,None,None,None,None,None,None,None,#
Solyc06g071340,None,None,None,None,None,None,None,#
Solyc06g071350,None,None,None,None,None,None,None,#
Solyc06g071370,None,None,None,None,None,None,None,#
Solyc06g071380,None,None,None,None,None,None,None,#
Solyc06g071390,None,None,None,None,None,None,None,#
Solyc06g071400,None,None,None,None,None,None,None,#
Solyc06g071410,None,None,None,None,None,None,None,#
Solyc06g071420,None,None,None,None,None,None,None,#
Solyc06g071430,None,None,None,None,None,None,None,#
Solyc06g071440,None,None,None,None,None,None,None,#
Solyc06g071450,None,None,None,None,None,None,None,#
Solyc06g071460,None,None,None,None,None,None,None,#
Solyc06g071470,None,None,None,None,None,None,None,#
Solyc06g071475,None,None,None,None,None,None,None,#
Solyc06g071480,None,None,None,None,None,None,None,#
Solyc06g071490,None,None,None,None,None,None,None,#
Solyc06g071500,None,None,None,None,None,None,None,#
Solyc06g071510,None,None,None,None,None,None,None,#
Solyc06g071520,None,None,None,None,None,None,None,#
Solyc06g071530,None,None,None,None,None,None,None,#
Solyc06g071540,None,None,None,None,None,None,None,#
Solyc06g071550,None,None,None,None,None,None,None,#
Solyc06g071560,None,None,None,None,None,None,None,#
Solyc06g071570,None,None,None,None,None,None,None,#
Solyc06g071580,None,None,None,None,None,None,None,#
Solyc06g071590,None,None,None,None,None,None,None,#
Solyc06g071600,None,None,None,None,None,None,None,#
Solyc06g071610,None,None,None,None,None,None,None,#
Solyc06g071620,None,None,None,None,None,None,None,#
Solyc06g071630,None,None,None,None,None,None,None,#
Solyc06g071640,None,None,None,None,None,None,None,#
Solyc06g071650,None,None,None,None,None,None,None,#
Solyc06g071660,None,None,None,None,None,None,None,#
Solyc06g071670,None,None,None,None,None,None,None,#
Solyc06g071680,None,None,None,None,None,None,None,#
Solyc06g071690,None,None,None,None,None,None,None,#
Solyc06g071700,None,None,None,None,None,None,None,#
Solyc06g071710,None,None,None,None,None,None,None,#
Solyc06g071720,None,None,None,None,None,None,None,#
Solyc06g071730,None,None,None,None,None,None,None,#
Solyc06g071750,None,None,None,None,None,None,None,#
Solyc06g071760,None,None,None,None,None,None,None,#
Solyc06g071770,None,None,None,None,None,None,None,#
Solyc06g071780,None,None,None,None,None,None,None,#
Solyc06g071790,None,None,None,None,None,None,None,#
Solyc06g071800,None,None,None,None,None,None,None,#
Solyc06g071810,None,None,None,None,None,None,None,#
Solyc06g071820,None,None,None,None,None,None,None,#
Solyc06g071830,None,None,None,None,None,None,None,#
Solyc06g071840,None,None,None,None,None,None,None,#
Solyc06g071850,None,None,None,None,None,None,None,#
Solyc06g071860,None,None,None,None,None,None,None,#
Solyc06g071870,None,None,None,None,None,None,None,#
Solyc06g071880,None,None,None,None,None,None,None,#
Solyc06g071890,None,None,None,None,None,None,None,#
Solyc06g071900,None,None,None,None,None,None,None,#
Solyc06g071910,None,None,None,None,None,None,None,#
Solyc06g071920,None,None,None,None,None,None,None,#
Solyc06g071930,None,None,None,None,None,None,None,#
Solyc06g071940,None,None,None,None,None,None,None,#
Solyc06g071945,None,None,None,None,None,None,None,#
Solyc06g071950,None,None,None,None,None,None,None,#
Solyc06g071960,None,None,None,None,None,None,None,#
Solyc06g071970,None,None,None,None,None,None,None,#
Solyc06g071980,None,None,None,None,None,None,None,#
Solyc06g071990,None,None,None,None,None,None,None,#
Solyc06g072000,None,None,None,None,None,None,None,#
Solyc06g072010,None,None,None,None,None,None,None,#
Solyc06g072013,None,None,None,None,None,None,None,#
Solyc06g072017,None,None,None,None,None,None,None,#
Solyc06g072030,None,None,None,None,None,None,None,#
Solyc06g072040,None,None,None,None,None,None,None,#
Solyc06g072050,None,None,None,None,None,None,None,#
Solyc06g072060,None,None,None,None,None,None,None,#
Solyc06g072070,None,None,None,None,None,None,None,#
Solyc06g072075,None,None,None,None,None,None,None,#
Solyc06g072080,None,None,None,None,None,None,None,#
Solyc06g072085,None,None,None,None,None,None,None,#
Solyc06g072090,None,None,None,None,None,None,None,#
Solyc06g072100,None,None,None,None,None,None,None,#
Solyc06g072110,None,None,None,None,None,None,None,#
Solyc06g072120,None,None,None,None,None,None,None,#
Solyc06g072130,None,None,None,None,None,None,None,#
Solyc06g150131,None,None,None,None,None,None,None,#
Solyc06g072140,None,None,None,None,None,None,None,#
Solyc06g072145,None,None,None,None,None,None,None,#
Solyc06g072160,None,None,None,None,None,None,None,#
Solyc06g072170,None,None,None,None,None,None,None,#
Solyc06g072180,None,None,None,None,None,None,None,#
Solyc06g072190,None,None,None,None,None,None,None,#
Solyc06g072200,None,None,None,None,None,None,None,#
Solyc06g072210,None,None,None,None,None,None,None,#
Solyc06g072220,None,None,None,None,None,None,None,#
Solyc06g072230,None,None,None,None,None,None,None,#
Solyc06g072240,None,None,None,None,None,None,None,#
Solyc06g072250,None,None,None,None,None,None,None,#
Solyc06g072253,None,None,None,None,None,None,None,#
Solyc06g072257,None,None,None,None,None,None,None,#
Solyc06g072270,None,None,None,None,None,None,None,#
Solyc06g072280,None,None,None,None,None,None,None,#
Solyc06g072290,None,None,None,None,None,None,None,#
Solyc06g072300,None,None,None,None,None,None,None,#
Solyc06g072310,None,None,None,None,None,None,None,#
Solyc06g072320,None,None,None,None,None,None,None,#
Solyc06g072330,None,None,None,None,None,None,None,#
Solyc06g072340,None,None,None,None,None,None,None,#
Solyc06g072350,None,None,None,None,None,None,None,#
Solyc06g072360,None,None,None,None,None,None,None,#
Solyc06g072370,None,None,None,None,None,None,None,#
Solyc06g072380,None,None,None,None,None,None,None,#
Solyc06g072385,None,None,None,None,None,None,None,#
Solyc06g072400,None,None,None,None,None,None,None,#
Solyc06g072410,None,None,None,None,None,None,None,#
Solyc06g072420,None,None,None,None,None,None,None,#
Solyc06g072430,None,None,None,None,None,None,None,#
Solyc06g072440,None,None,None,None,None,None,None,#
Solyc06g072450,None,None,None,None,None,None,None,#
Solyc06g072460,None,None,None,None,None,None,None,#
Solyc06g072470,None,None,None,None,None,None,None,#
Solyc06g072480,None,None,None,None,None,None,None,#
Solyc06g072490,None,None,None,None,None,None,None,#
Solyc06g072500,None,None,None,None,None,None,None,#
Solyc06g072510,None,None,None,None,None,None,None,#
Solyc06g072520,None,None,None,None,None,None,None,#
Solyc06g072530,None,None,None,None,None,None,None,#
Solyc06g072540,None,None,None,None,None,None,None,#
Solyc06g072550,None,None,None,None,None,None,None,#
Solyc06g072560,None,None,None,None,None,None,None,#
Solyc06g072570,None,None,None,None,None,None,None,#
Solyc06g072580,None,None,None,None,None,None,None,#
Solyc06g072590,None,None,None,None,None,None,None,#
Solyc06g072600,None,None,None,None,None,None,None,#
Solyc06g072610,None,None,None,None,None,None,None,#
Solyc06g072620,None,None,None,None,None,None,None,#
Solyc06g072630,None,None,None,None,None,None,None,#
Solyc06g072640,None,None,None,None,None,None,None,#
Solyc06g072650,None,None,None,None,None,None,None,#
Solyc06g072660,None,None,None,None,None,None,None,#
Solyc06g072670,None,None,None,None,None,None,None,#
Solyc06g072680,None,None,None,None,None,None,None,#
Solyc06g072690,None,None,None,None,None,None,None,#
Solyc06g072695,None,None,None,None,None,None,None,#
Solyc06g072700,None,None,None,None,None,None,None,#
Solyc06g072710,None,None,None,None,None,None,None,#
Solyc06g072720,None,None,None,None,None,None,None,#
Solyc06g072725,None,None,None,None,None,None,None,#
Solyc06g072730,None,None,None,None,None,None,None,#
Solyc06g072740,None,None,None,None,None,None,None,#
Solyc06g072750,None,None,None,None,None,None,None,#
Solyc06g072760,None,None,None,None,None,None,None,#
Solyc06g072770,None,None,None,None,None,None,None,#
Solyc06g072780,None,None,None,None,None,None,None,#
Solyc06g072790,None,None,None,None,None,None,None,#
Solyc06g072800,None,None,None,None,None,None,None,#
Solyc06g072810,None,None,None,None,None,None,None,#
Solyc06g072820,None,None,None,None,None,None,None,#
Solyc06g072830,None,None,None,None,None,None,None,#
Solyc06g072840,None,None,None,None,None,None,None,#
Solyc06g072845,None,None,None,None,None,None,None,#
Solyc06g072850,None,None,None,None,None,None,None,#
Solyc06g072870,None,None,None,None,None,None,None,#
Solyc06g072880,None,None,None,None,None,None,None,#
Solyc06g072890,None,None,None,None,None,None,None,#
Solyc06g072900,None,None,None,None,None,None,None,#
Solyc06g072910,None,None,None,None,None,None,None,#
Solyc06g072920,None,None,None,None,None,None,None,#
Solyc06g072930,None,None,None,None,None,None,None,#
Solyc06g072940,None,None,None,None,None,None,None,#
Solyc06g072950,None,None,None,None,None,None,None,#
Solyc06g072960,None,None,None,None,None,None,None,#
Solyc06g072970,None,None,None,None,None,None,None,#
Solyc06g072980,None,None,None,None,None,None,None,#
Solyc06g072990,None,None,None,None,None,None,None,#
Solyc06g073000,None,None,None,None,None,None,None,#
Solyc06g073010,None,None,None,None,None,None,None,#
Solyc06g073020,None,None,None,None,None,None,None,#
Solyc06g073030,None,None,None,None,None,None,None,#
Solyc06g073040,None,None,None,None,None,None,None,#
Solyc06g073050,None,None,None,None,None,None,None,#
Solyc06g073060,None,None,None,None,None,None,None,#
Solyc06g073070,None,None,None,None,None,None,None,#
Solyc06g073080,None,None,None,None,None,None,None,#
Solyc06g073090,None,None,None,None,None,None,None,#
Solyc06g073100,None,None,None,None,None,None,None,#
Solyc06g073110,None,None,None,None,None,None,None,#
Solyc06g073120,None,None,None,None,None,None,None,#
Solyc06g073130,None,None,None,None,None,None,None,#
Solyc06g073140,None,None,None,None,None,None,None,#
Solyc06g073150,None,None,None,None,None,None,None,#
Solyc06g073155,None,None,None,None,None,None,None,#
Solyc06g073160,None,None,None,None,None,None,None,#
Solyc06g073170,None,None,None,None,None,None,None,#
Solyc06g073180,None,None,None,None,None,None,None,#
Solyc06g073190,None,None,None,None,None,None,None,#
Solyc06g073200,None,None,None,None,None,None,None,#
Solyc06g073210,None,None,None,None,None,None,None,#
Solyc06g073220,None,None,None,None,None,None,None,#
Solyc06g073230,None,None,None,None,None,None,None,#
Solyc06g073240,None,None,None,None,None,None,None,#
Solyc06g150132,None,None,None,None,None,None,None,#
Solyc06g073250,None,None,None,None,None,None,None,#
Solyc06g073260,None,None,None,None,None,None,None,#
Solyc06g073270,None,None,None,None,None,None,None,#
Solyc06g073280,None,None,None,None,None,None,None,#
Solyc06g073290,None,None,None,None,None,None,None,#
Solyc06g073300,None,None,None,None,None,None,None,#
Solyc06g073310,None,None,None,None,None,None,None,#
Solyc06g073320,None,None,None,None,None,None,None,#
Solyc06g073330,None,None,None,None,None,None,None,#
Solyc06g073340,None,None,None,None,None,None,None,#
Solyc06g073360,None,None,None,None,None,None,None,#
Solyc06g073370,None,None,None,None,None,None,None,#
Solyc06g073380,None,None,None,None,None,None,None,#
Solyc06g073390,None,None,None,None,None,None,None,#
Solyc06g073400,None,None,None,None,None,None,None,#
Solyc06g073410,None,None,None,None,None,None,None,#
Solyc06g073420,None,None,None,None,None,None,None,#
Solyc06g073430,None,None,None,None,None,None,None,#
Solyc06g073450,None,None,None,None,None,None,None,#
Solyc06g073460,None,None,None,None,None,None,None,#
Solyc06g073470,None,None,None,None,None,None,None,#
